# Astellar visual asset catalog v1
# hash	name	category
9c0330e0	CoinTossIcon1180016	硬币
9c13f2ea	ProfileIcon1011009_L	头像
9c456dc3	ProfileFrame1031005_L	头像框
9c48590f	ProfileIcon1010146_L	头像
9c6ce070	DeckCase2002_L	卡盒
9cd11c7b	ProfileFrameCommonDist001	头像框
9cd11c7b	ProfileFrameCommonEfTex015_r8	头像框
9cd11c7b	ProfileFrameCommonEfTex018_r8	头像框
9cd11c7b	ProfileFrameMask1033003_01	头像框
9d03e578	ProfileIcon1010102	头像
9d12b1af	WallPaper0054_1	大厅壁纸
9d2cc8bd	ProtectorIcon1070128	卡套
9d4178d7	ProfileIcon1011045	头像
9d63421d	ProfileIcon1012031_L	头像
9d6a848e	ProfileIcon1013015_L	头像
9d74b214	Mat_046_01_BaseColor_near	决斗场地
9d74b214	Mat_046_02_BaseColor_near	决斗场地
9d74b214	Mat_046_03_BaseColor_near	决斗场地
9d74b214	Mat_046_04_BaseColor	决斗场地
9d74b214	Mat_046_06_BaseColor	决斗场地
9d74b214	Mat_046_07_BaseColor	决斗场地
9d8707f4	ProfileFrame1031004_L	头像框
9db2b8b2	WallPaper0084_1	大厅壁纸
9de1f33e	ProfileIcon1011036_L	头像
9df30b6e	DeckCase0022	卡盒
9e024cf6	ProfileIcon1010139	头像
9e03d39a	ProfileFrame1031006_L	头像框
9e04e363	ProfileFrame1030011	头像框
9e127ff2	ProfileIcon1010014	头像
9e2334ca	CoinTossIcon1180023	硬币
9e29eb46	ProfileIcon1012073_L	头像
9e2b0ee3	WallPaper0132_1	大厅壁纸
9e2c63c5	DeckCase2014_Open_L	卡盒
9e30be25	ProfileIcon1012065	头像
9e508970	ProfileIcon1012015_L	头像
9e662a08	ProfileIcon1010119_L	头像
9ea29cf6	ProfileIcon1010050_L	头像
9ece207d	WallPaper0018_3	大厅壁纸
9ee27a1d	WallPaper0020_3	大厅壁纸
9f0c32f4	WallPaper0006_2	大厅壁纸
9f0e3067	ProfileIcon1010082	头像
9f52c049	DeckCase0024_L_reverse	卡盒
9f5ada68	ProfileIcon1010099_L	头像
9f8a36b5	ProtectorIcon1070093	卡套
9f93d71a	ProtectorIcon1072002_1	卡套
9fa31c38	ProtectorIcon1070038	卡套
9fc1b9ad	ProfileFrame1031007_L	头像框
9fc8697d	DeckCase1003_Open_L	卡盒
a016a02a	WallPaper0106_1	大厅壁纸
a031ddb5	ProfileIcon1010107_L	头像
a04f8635	ProfileFrame1030028_L	头像框
a09a33d4	DeckCase0032_Open_L	卡盒
a0b14e40	DeckCase2021	卡盒
a0c0b3f7	ProfileIcon1011025	头像
a0cbf615	ProtectorIcon1070119	卡套
a0e3fee7	Mat_041_01_BaseColor_near	决斗场地
a0e3fee7	Mat_041_02_BaseColor_near	决斗场地
a0e3fee7	Mat_041_03_BaseColor_near	决斗场地
a0e3fee7	Mat_041_05_BaseColor_near	决斗场地
a0f2b058	ProfileIcon1010103_L	头像
a0faebe8	DeckCase2006_L	卡盒
a11465ca	ProfileIcon1010002_L	头像
a11f3d3e	DeckCase0030_L_reverse	卡盒
a1319c3d	WallPaper0032_2	大厅壁纸
a18dec02	ProfileFrame1030029_L	头像框
a19f127a	ProfileIcon1012021_L	头像
a1c3dc61	ProfileIcon1010138_L	头像
a1c720e4	ProfileFrame1031006	头像框
a1ce4038	ProfileIcon1010083_L	头像
a1d9ab4a	ProfileIcon1012074_L	头像
a1e9489c	DeckCase2013_L_reverse	卡盒
a2442290	ProtectorIcon1070009	卡套
a2570a02	ProfileIcon1011064_L	头像
a25fa1c8	DeckCase2029_L	卡盒
a2adfca1	DeckCase2015_Open_L	卡盒
a2e909d3	ProfileFrame1030039	头像框
a2ea6027	ProfileIcon1012050_L	头像
a3034506	WallPaper0058_1	大厅壁纸
a32f1f66	WallPaper0060_1	大厅壁纸
a34d8b81	Mat_009_01_BaseColor_far	决斗场地
a34d8b81	Mat_009_02_BaseColor_far	决斗场地
a34d8b81	Mat_009_03_BaseColor_far	决斗场地
a34d8b81	Mat_009_04_BaseColor_far	决斗场地
a393b4d2	ProfileIcon1010074	头像
a3a34c1b	WallPaper0088_1	大厅壁纸
a3b17505	ProfileIcon1012005	头像
a3c17b35	ProfileIcon1010127_L	头像
a40b34da	ProfileIcon1010031	头像
a412fd15	WallPaper0059_2	大厅壁纸
a41ab46b	DeckCase2025_Open_L	卡盒
a4244af9	ProfileIcon1011050_L	头像
a429f50d	ProfileIcon1012040	头像
a436e88f	DeckCase0006_L	卡盒
a43bf0da	DeckCase0005	卡盒
a43ea775	WallPaper0061_2	大厅壁纸
a46935fa	ProtectorIcon1070096	卡套
a486c7ed	DeckCase1009_L_reverse	卡盒
a48df6fd	ProfileIcon1012018_L	头像
a4a6bae3	ProfileFrame1032010_L	头像框
a4b2f408	WallPaper0089_2	大厅壁纸
a4bb5585	ProfileIcon1010114_L	头像
a4d4c6d4	ProtectorIcon1070158	卡套
a50bf287	Mat_027_01_BaseColor_far	决斗场地
a50bf287	Mat_027_02_BaseColor_far	决斗场地
a50bf287	Mat_027_03_BaseColor	决斗场地
a50bf287	Mat_027_04_BaseColor_far	决斗场地
a53c5b54	Mat_046_02_BaseColor_near	决斗场地
a53c5b54	Mat_046_04_BaseColor	决斗场地
a53c5b54	Mat_046_06_BaseColor	决斗场地
a53c5b54	Mat_046_07_BaseColor	决斗场地
a53c5b54	Mat_050_01_BaseColor_near	决斗场地
a53c5b54	Mat_050_03_BaseColor_near	决斗场地
a564d0d4	ProfileFrame1032011_L	头像框
a587a5e5	ProfileIcon1010094_L	头像
a5904e97	ProfileIcon1012063_L	头像
a5ae3a1a	DeckCase1009_L	卡盒
a5e75015	CoinTossIcon1180022	硬币
a61e9805	DeckCase1001_Open_L	卡盒
a620242e	WallPaper0033_1	大厅壁纸
a626ac76	ProfileIcon1013001_L	头像
a628ce04	Mat_030_01_BaseColor_far	决斗场地
a628ce04	Mat_030_02_BaseColor_far	决斗场地
a628ce04	Mat_030_03_BaseColor	决斗场地
a628ce04	Mat_030_05_BaseColor_far	决斗场地
a6429d4e	ProfileIcon1010133_L	头像
a65b1251	ProtectorIcon1070048	卡套
a69524e5	ProfileIcon1010009_L	头像
a6a385fa	ProfileIcon1012047_L	头像
a6aae4fd	ProfileFrame1031002	头像框
a7071839	WallPaper0107_2	大厅壁纸
a71aae50	ProfileIcon1010127	头像
a75833ff	ProfileIcon1011060	头像
a7672531	ProfileIcon1010036_L	头像
a77af228	ProfileIcon1013011	头像
a7889ee8	ProfileIcon1010130_L	头像
a79fd885	DeckCase1007_L_reverse	卡盒
a7ec5281	ProfileIcon1012015_L	头像
a83b9d44	ProfileIcon1010080	头像
a84864b9	ProtectorIcon1070055	卡套
a857d89a	ProfileIcon1012021_L	头像
a88c93cf	DeckCase0010_Open_L	卡盒
a8971566	ProfileFrame1030025_L	头像框
a89a8733	ProtectorIcon1071002	卡套
a8b65cfc	WallPaper0122_2	大厅壁纸
a8c2cb0f	ProfileIcon1011038_L	头像
a8dcbd1a	ProtectorIcon1070130	卡套
a9051306	ProfileIcon1012067	头像
a9153b63	DeckCase2018	卡盒
a9166aaa	ProtectorIcon1073007	卡套
a927d2d1	ProfileIcon1010016	头像
a930cadb	ProfileIcon1011007_L	头像
a9374af1	ShopBGBase03	大厅背景
a9557f51	ProfileFrame1030024_L	头像框
a99160eb	WallPaper0016_1	大厅壁纸
a9b1026c	Mat_028_01_BaseColor_far	决斗场地
a9b1026c	Mat_028_02_BaseColor_far	决斗场地
a9b1026c	Mat_028_03_BaseColor_far	决斗场地
a9b1026c	Mat_028_04_BaseColor_far	决斗场地
a9b1667e	DeckCase1007_Open_L	卡盒
aa36485b	ProfileIcon1010100	头像
aa53699f	ProtectorIcon1070020	卡套
aa6e40ef	ProfileIcon1010089_L	头像
aa73a513	ProfileIcon1010061_L	头像
aa74d5f4	ProfileIcon1011047	头像
aaa03314	Mat_049_01_BaseColor_near	决斗场地
aaa03314	Mat_049_02_BaseColor_near	决斗场地
aaa03314	Mat_049_03_BaseColor_near	决斗场地
aaa03314	Mat_049_04_BaseColor	决斗场地
aaa03314	Mat_049_05_BaseColor	决斗场地
aabbbc88	DeckCase1013	卡盒
aac7b03c	ProtectorIcon1070145	卡套
aad1ab3f	ProfileFrame1030026_L	头像框
aaf8d2a3	ProfileIcon1012042_L	头像
aafa595d	DeckCase1011_Open_L	卡盒
ab042884	DeckCase1001_L	卡盒
ab136a69	DeckCase0007_L	卡盒
ab13c108	ProfileFrame1030027_L	头像框
ab2feaad	WallPaper0094_2	大厅壁纸
ab52b08f	ProfileIcon1010109_L	头像
ab5f45f8	ProfileFrame1030035	头像框
ab6413f7	ProfileIcon1012005_L	头像
ab6430b6	DeckCase2002_L	卡盒
ab789251	CoinTossIcon1180007	硬币
ab835c01	ProtectorIcon1075008	卡套
aba0ba19	DeckCase2025_L	卡盒
abb54a10	DeckCase2023_Open_L	卡盒
abc4f6e8	ProtectorIcon1072005_1	卡套
abff4c1c	ProfileIcon1010085_L	头像
ac00e5e8	ProfileIcon1010055_L	头像
ac155648	CoinTossIcon1180003	硬币
ac1a69d4	ProfileFrame1030023_L	头像框
ac1e3d47	ProfileIcon1012036_L	头像
ac3139f9	DeckCase2006_L	卡盒
ac3281e1	ProfileFrame1030031	头像框
ac3e52be	WallPaper0095_1	大厅壁纸
ac5121cb	DeckCase1005_L	卡盒
ac575478	ProtectorIcon1070014	卡套
ac6106eb	DeckCase2012_Open_L	卡盒
ac63252b	DeckCase2021_L_reverse	卡盒
ac71f2ef	Coin01TexBlue01	硬币
ac745d5f	DeckCase2025	卡盒
ac8b9258	ProfileIcon1012076_L	头像
ac9e5ba3	WallPaper0045_1	大厅壁纸
acc38ddb	ProtectorIcon1070171	卡套
acd447e9	Mat_011_01_BaseColor_far	决斗场地
acd447e9	Mat_011_02_BaseColor_far	决斗场地
acd447e9	Mat_011_03_BaseColor_far	决斗场地
acd447e9	Mat_011_04_BaseColor	决斗场地
acd447e9	Mat_011_05_BaseColor_far	决斗场地
acd447e9	Mat_011_06_BaseColor_far	决斗场地
acf5b356	DeckCase2021_L	卡盒
ad352655	ProfileIcon1010141_L	头像
ad477183	DeckCase2027_L_reverse	卡盒
ad79938c	ProfileIcon1012049_L	头像
ad9c3a80	ProfileIcon1012019	头像
adaec853	ProfileIcon1010145	头像
adbefb57	ProfileIcon1010068	头像
add803e3	ProfileFrame1030022_L	头像框
ade603f7	GUI_Shop_DeckCaseFlare	卡盒
adec55fc	ProfileIcon1011002	头像
adefaa9f	DeckCase2026_L_reverse	卡盒
ae304e40	ProfileIcon1012069_L	头像
ae4c595e	ProtectorIcon1070061	卡套
ae5cd78d	ProfileFrame1030020_L	头像框
ae80d8f8	WallPaper0017_2	大厅壁纸
ae9d930e	ProfileIcon1012022	头像
ae9ebad4	ProtectorIcon1071036	卡套
aebf52d9	ProfileIcon1010053	头像
aed880fd	ProtectorIcon1070104	卡套
aeedfc72	ProfileIcon1011039	头像
aef6b5f7	DeckCase2028_L_reverse	卡盒
af2df62a	ProfileIcon1012012_L	头像
af438a20	ProfileIcon1011033_L	头像
af9ebdba	ProfileFrame1030021_L	头像框
afa7e4ef	WallPaper0123_1	大厅壁纸
afc8fd90	ProfileIcon1013010_L	头像
afca9cce	DeckCase1010_L_reverse	卡盒
afd19f21	DeckCase1008	卡盒
afd19f21	DeckCase1008_Open_L	卡盒
afdf690e	DeckCase2007_L	卡盒
afe05f58	DeckCase2028_Open_L	卡盒
b02043fb	WallPaper0043_3	大厅壁纸
b0244d8c	ProfileIcon1010014_L	头像
b02d19e2	ProfileIcon1011009	头像
b043a73a	CoinTossIcon1180022	硬币
b0463ffc	DeckCase0033_L_reverse	卡盒
b05d769e	ProfileIcon1012012	头像
b0764d6a	DeckCase0019_L	卡盒
b079fd13	ProfileIcon1011030_L	头像
b07fb749	ProfileIcon1010063	头像
b0918ba1	ProfileFrameCommonDist002	头像框
b0918ba1	ProfileFrameCommonEfTex001_r8_	头像框
b0918ba1	ProfileFrameCommonEfTex006_r8_	头像框
b0918ba1	ProfileFrameEfTex1031022_01	头像框
b0918ba1	ProfileFrameEfTex1031022_02	头像框
b0918ba1	ProfileFrameMask1031022	头像框
b09f1d5d	DeckCase2010	卡盒
b0af3a3c	ProfileIcon1012037_L	头像
b0ec4e8a	ProtectorIcon1073011	卡套
b0fcd49f	ProfileIcon1010076_L	头像
b101f5f3	ProfileIcon1010111_L	头像
b1188a85	ProtectorIcon1070068_Focus	卡套
b126993a	ProtectorIcon1070126	卡套
b15d3be8	ProfileIcon1012008_L	头像
b160a313	ProtectorIcon1071014	卡套
b174c5fb	DeckCase0009	卡盒
b1946cc2	DeckCase2005_L	卡盒
b1a77012	ProfileFrameCommonDist001	头像框
b1a77012	ProfileFrameCommonEfTex008_r8_	头像框
b1a77012	ProfileFrameEfTex1033001_01	头像框
b1a77012	ProfileFrameEfTex1033001_02	头像框
b1a77012	ProfileFrameMask1033001_01	头像框
b1a77012	ProfileIcon1011016_L	头像
b1b24099	ProtectorIcon1070043	卡套
b22aa842	ProtectorIcon1072004_2	卡套
b242cd98	Mat_014_01_BaseColor_near	决斗场地
b242cd98	Mat_014_02_BaseColor_near	决斗场地
b242cd98	Mat_014_03_BaseColor_near	决斗场地
b242cd98	Mat_014_04_BaseColor	决斗场地
b242cd98	Mat_014_05_BaseColor	决斗场地
b242cd98	Mat_014_06_BaseColor	决斗场地
b24474b9	ProfileFrame1030025	头像框
b263a310	CoinTossIcon1180017	硬币
b26d9043	DeckCase2018_L	卡盒
b279abcc	DeckCase2026_Open_L	卡盒
b2d2a798	ProfileIcon1010029_L	头像
b2f7b45e	WallPaper0103_2	大厅壁纸
b2fa29db	ProfileFrame1030018_L	头像框
b32cb06c	ProfileIcon1011032	头像
b33843ec	ProfileFrame1030019_L	头像框
b33d941c	ProtectorIcon1070153	卡套
b34a367e	ProfileIcon1011014_L	头像
b35cdf10	ProfileIcon1012029	头像
b3728f0a	ProfileFrame1032006	头像框
b37e1ec7	ProfileIcon1010058	头像
b3a94dbf	ProtectorIcon1070036	卡套
b3cf1ff2	ProfileIcon1010052_L	头像
b3d08849	WallPaper0037_1	大厅壁纸
b41f4b13	ProfileFrame1032002	头像框
b43018ce	ProfileIcon1011027_L	头像
b496f1b3	ProfileIcon1013006	头像
b4b53142	ProfileIcon1010061_L	头像
b4c1305a	WallPaper0036_2	大厅壁纸
b4f6adcb	ProfileIcon1010130	头像
b50e6709	CoinTossIcon1180013	硬币
b51462bf	ProfileIcon1011046_L	头像
b529b0a0	ProfileFrame1030021	头像框
b539a9fb	ProtectorIcon1070167	卡套
b5586fa5	DeckCase0005_L	卡盒
b561116c	DeckCase2009_L_reverse	卡盒
b5ad7058	ProtectorIcon1070002	卡套
b5e60c4d	WallPaper0102_1	大厅壁纸
b6570d77	ProfileIcon1010020_L	头像
b6780e04	DeckCase2007_L_reverse	卡盒
b6943ee8	DeckCase0024_Open_L	卡盒
b6a19324	DeckCase0018_L	卡盒
b6b2501e	DeckCase2020_L_reverse	卡盒
b6cab40b	ProfileFrameCommonDist001	头像框
b6cab40b	ProfileFrameCommonEfTex008_r8_	头像框
b6cab40b	ProfileFrameEfTex1033005_01	头像框
b6cab40b	ProfileFrameEfTex1033005_02	头像框
b6cab40b	ProfileFrameMask1033005_01	头像框
b6dc7ac7	ProfileIcon1012003_L	头像
b6dfb301	WallPaper0064_1	大厅壁纸
b703d3a3	ProfileIcon1011003_L	头像
b722a4dd	ProtectorIcon1070112	卡套
b7342041	DeckCase1009_L_reverse	卡盒
b7649ef4	ProtectorIcon1071020	卡套
b772b508	ProfileIcon1010125_L	头像
b786fa2f	ProfileIcon1010045_L	头像
b79d682b	Mat_005_01_BaseColor_near	决斗场地
b79d682b	Mat_005_02_BaseColor_near	决斗场地
b79d682b	Mat_005_03_BaseColor_near	决斗场地
b79d682b	Mat_005_05_BaseColor	决斗场地
b7b67d7e	ProtectorIcon1070077	卡套
b7c5f696	ProfileIcon1012057	头像
b7e73741	ProfileIcon1010026	头像
b7fc4fb8	ProfileFrameCommonDist001	头像框
b7fc4fb8	ProfileFrameCommonEfTex018_r8	头像框
b7fc4fb8	ProfileFrameCommonEfTex019_r8	头像框
b7fc4fb8	ProfileFrameMask1031026	头像框
b800e29d	ProfileIcon1011011_L	头像
b81d0979	DeckCase0018_L_reverse	卡盒
b858c4a2	DeckCase0023_Open_L	卡盒
b86404d1	ProfileFrame1030016_L	头像框
b86f1f25	ProfileIcon1010058_L	头像
b8d0b0d8	DeckCase0030	卡盒
b8dc11a5	ProfileFrame1031016	头像框
b93b687e	DeckCase2029	卡盒
b942ada4	WallPaper0079_1	大厅壁纸
b94ddc14	DeckCase0032_L	卡盒
b96ef7c4	WallPaper0041_1	大厅壁纸
b972a74f	ProfileIcon1010023_L	头像
b98411c2	DeckCase0019_L	卡盒
b98956bb	DeckCase0015_L	卡盒
b998d66f	ProfileIcon1011050	头像
b9a66ee6	ProfileFrame1030017_L	头像框
b9cefed9	WallPaper0091_1	大厅壁纸
b9da4bc0	ProfileIcon1010117	头像
b9f78ec3	ProfileIcon1011065_L	头像
b9fd86fe	Mat_036_01_BaseColor_near	决斗场地
b9fd86fe	Mat_036_02_BaseColor_near	决斗场地
b9fd86fe	Mat_036_03_BaseColor_near	决斗场地
b9fd86fe	Mat_036_04_BaseColor_near	决斗场地
b9fd86fe	Mat_036_05_BaseColor_near	决斗场地
ba12c88f	DeckCase2006_Open_L	卡盒
ba1c6901	DeckCase2014_L_reverse	卡盒
ba22ba88	ProfileFrame1030015_L	头像框
ba416c22	ProfileIcon1010007_L	头像
ba574888	WallPaper0127_1	大厅壁纸
ba7ded43	DeckCase0004_L	卡盒
ba8899a5	DeckCase0011_L_reverse	卡盒
bab18c81	ProfileIcon1010048_L	头像
bac445ae	ProfileIcon1011041_L	头像
bacf645a	ProfileIcon1010093_L	头像
bae9109d	ProfileIcon1012070	头像
bb041611	DeckCase0016_L_reverse	卡盒
bb438d55	ProfileIcon1010077_L	头像
bb45489d	DeckCase2029_Open_L	卡盒
bb70749f	WallPaper0013_2	大厅壁纸
bb7800fd	WallPaper0076_1_1	大厅壁纸
bbc8fae5	ProfileIcon1012054_L	头像
bbd79edf	ProfileIcon1010097	头像
bbd99d11	DeckCase0019_Open_L	卡盒
bbe0d0bf	ProfileFrame1030014_L	头像框
bbf23892	ProfileFrame1030029	头像框
bc1575d1	ProfileIcon1010146_L	头像
bc22234d	Mat_027_01_BaseColor_near	决斗场地
bc22234d	Mat_027_02_BaseColor_near	决斗场地
bc22234d	Mat_027_03_BaseColor	决斗场地
bc22234d	Mat_027_04_BaseColor_near	决斗场地
bc5a0e42	DeckCase2014	卡盒
bc61cc8c	WallPaper0012_1	大厅壁纸
bc6a0ec9	ProtectorIcon1075003	卡套
bca3d374	ProfileIcon1011009_L	头像
bcb55186	DeckCase2021_Open_L	卡盒
bce806e3	DeckCase0007_L_reverse	卡盒
bce97863	ProfileFrame1030010_L	头像框
bd2b1254	ProfileFrame1030011_L	头像框
bd30cdae	ProfileIcon1010043_L	头像
bd3b4292	ProfileIcon1010034_L	头像
bd46f09b	WallPaper0126_2	大厅壁纸
bd4812a5	DeckCase2019_L	卡盒
bd4e2575	ProfileIcon1010098_L	头像
bd535142	ProfileIcon1010044	头像
bd719095	ProfileIcon1012035	头像
bd9311da	ProtectorIcon1070080	卡套
bdbbba1e	ProfileIcon1012060_L	头像
be005667	ProfileIcon1011015	头像
be0889ff	ProfileIcon1010010_L	头像
be73a266	ProfileIcon1011025_L	头像
be7f4fd7	WallPaper0040_2	大厅壁纸
be8da073	ProfileIcon1011056_L	头像
be924f30	DeckCase0011_Open_L	卡盒
beafc63a	ProfileFrame1030013_L	头像框
beb1ee24	DeckCase2004_L	卡盒
bedc5ff4	DeckCase0011_L	卡盒
bedf46ca	WallPaper0090_2	大厅壁纸
bef8d5d6	ProfileIcon1013006_L	头像
bf656ca3	ProfileFrame1030001	头像框
bf6dac0d	ProfileFrame1030012_L	头像框
bf73d5fb	ProtectorIcon1071009	卡套
bfb1d5bc	ProfileFrame1031012	头像框
bfe39bf1	DeckCase0019_L_reverse	卡盒
c036cb7e	WallPaper0042_1	大厅壁纸
c092b911	ProfileIcon1011065_L	头像
c096c263	WallPaper0092_1	大厅壁纸
c0a806f2	DeckCase0011_L	卡盒
c0d4089f	ProfileIcon1010057	头像
c0d8f72c	ProfileFrame1031009_L	头像框
c0e4a243	ProtectorIcon1070118	卡套
c0f6c948	ProfileIcon1012026	头像
c10d26f9	ProfileIcon1012025_L	头像
c11006e1	DeckCase3001_L_reverse	卡盒
c11269aa	ProtectorIcon1072010_2	卡套
c11a9d1b	ProfileFrame1031008_L	头像框
c13b8581	ProfileIcon1010129_L	头像
c155cec8	DeckCase3001	卡盒
c19fb548	Mat_005_01_BaseColor_far	决斗场地
c19fb548	Mat_005_02_BaseColor_far	决斗场地
c19fb548	Mat_005_03_BaseColor_far	决斗场地
c19fb548	Mat_005_05_BaseColor	决斗场地
c1cd849d	ProfileFrameCommonDist001	头像框
c1cd849d	ProfileFrameCommonEfTex017_r8	头像框
c1cd849d	ProfileFrameEfTex1033004_01	头像框
c1cd849d	ProfileFrameEfTex1033004_02	头像框
c1cd849d	ProfileFrameMask1033004	头像框
c2041245	WallPaper0028_2	大厅壁纸
c209579f	CoinTossIcon1180012	硬币
c2284825	WallPaper0010_2	大厅壁纸
c22e8036	ProfileFrame1030020	头像框
c23eed94	ProfileIcon1012001_L	头像
c26b76c6	ProtectorIcon1070008	卡套
c270a231	DeckCase0014_L_reverse	卡盒
c2bc89cb	Mat_012_01_BaseColor_far	决斗场地
c2bc89cb	Mat_012_02_BaseColor_far	决斗场地
c2bc89cb	Mat_012_03_BaseColor_far	决斗场地
c2bc89cb	Mat_012_04_BaseColor	决斗场地
c2bc89cb	Mat_012_05_BaseColor	决斗场地
c2d31f18	Mat_038_01_BaseColor_near	决斗场地
c2d31f18	Mat_038_02_BaseColor_near	决斗场地
c2d31f18	Mat_038_03_BaseColor	决斗场地
c2d31f18	Mat_038_04_BaseColor_near	决斗场地
c3066f72	ProfileIcon1010139_L	头像
c30f7432	WallPaper0124_1	大厅壁纸
c3109185	DeckCase2013	卡盒
c3187b85	ProfileFrame1032003	头像框
c32f998d	Mat_012_01_BaseColor_near	决斗场地
c32f998d	Mat_012_02_BaseColor_near	决斗场地
c32f998d	Mat_012_03_BaseColor_near	决斗场地
c32f998d	Mat_012_04_BaseColor	决斗场地
c32f998d	Mat_012_05_BaseColor	决斗场地
c35aa169	ProfileIcon1012020_L	头像
c3870fba	ProfileIcon1011006	头像
c3c59215	ProfileIcon1010141	头像
c3d1d6d9	ProfileIcon1010003_L	头像
c41ecc21	WallPaper0125_2	大厅壁纸
c41f8fb2	ProfileIcon1011043	头像
c44661ac	ProtectorIcon1070097	卡套
c44d2119	ProfileIcon1010029	头像
c45097f6	ProfileIcon1010008_L	头像
c4597b4e	ProfileIcon1012049_L	头像
c45d121d	ProfileIcon1010104	头像
c4640595	DeckCase2011_L	卡盒
c46fd836	ProfileIcon1010145_L	头像
c46fe0ce	ProfileIcon1012058	头像
c475bf9c	ProfileFrame1032007	头像框
c484cdd3	DeckCase2007_L_reverse	卡盒
c4872e5d	ProfileIcon1010132_L	头像
c4fb9282	ProtectorIcon1070159	卡套
c515aa56	WallPaper0029_1	大厅壁纸
c529e192	ProfileIcon1012014_L	头像
c539f036	WallPaper0011_1	大厅壁纸
c543442f	ProfileFrame1030024	头像框
c544c324	ProfileIcon1012032_L	头像
c5649386	CoinTossIcon1180016	硬币
c5a29622	ProfileIcon1010037_L	头像
c5cbc06b	ProtectorIcon1072001_1	卡套
c650c702	ProfileIcon1010084	头像
c6744607	ProtectorIcon1070049	卡套
c6770849	ProfileIcon1012016_L	头像
c6e1f9ea	ProfileIcon1011051_L	头像
c6f03c3e	Mat_003_01_BaseColor_near	决斗场地
c6f03c3e	Mat_003_02_BaseColor_far	决斗场地
c6f03c3e	Mat_003_02_BaseColor_near	决斗场地
c6f03c3e	Mat_003_03_BaseColor_near	决斗场地
c6f03c3e	Mat_003_05_BaseColor_near	决斗场地
c70cbaab	Mat_029_01_BaseColor_near	决斗场地
c70cbaab	Mat_029_02_BaseColor_near	决斗场地
c70cbaab	Mat_029_03_BaseColor	决斗场地
c70cbaab	Mat_029_05_BaseColor_near	决斗场地
c727736d	WallPaper0043_2	大厅壁纸
c73ce7eb	ProfileIcon1013009	头像
c74497ac	CoinTossIcon1180023	硬币
c74c8897	ProfileIcon1010012	头像
c76e4940	ProfileIcon1012063	头像
c78f50c1	DeckCase2019_L_reverse	卡盒
c796bb37	ProfileFrameCommonDist001	头像框
c796bb37	ProfileFrameCommonEfTex019_r8	头像框
c796bb37	ProfileFrameEfTex1031023_01	头像框
c796bb37	ProfileFrameMask1032006_01	头像框
c7f6b7ce	DeckCase2015_Open_L	卡盒
c800647f	ProfileFrame1031004_L	头像框
c83d61b0	ProfileIcon1012043_L	头像
c85949b5	DeckCase2013_Open_L	卡盒
c86730ef	ProtectorIcon1070054	卡套
c87d8887	ProfileIcon1010098	头像
c8835529	ProfileIcon1012070_L	头像
c890d2eb	Mat_030_01_BaseColor_near	决斗场地
c890d2eb	Mat_030_02_BaseColor_near	决斗场地
c890d2eb	Mat_030_03_BaseColor	决斗场地
c890d2eb	Mat_030_05_BaseColor_near	决斗场地
c894be5b	ProfileIcon1010087_L	头像
c89637a8	WallPaper0066_2	大厅壁纸
c8b5d365	ProtectorIcon1071003	卡套
c8b61600	ProfileIcon1010060_L	头像
c8b6e52a	ProfileFrame1031013	头像框
c8f3e94c	ProtectorIcon1070131	卡套
c911a86e	ProfileIcon1013015	头像
c93369b9	ProfileIcon1011064	头像
c9393efc	ProtectorIcon1073006	卡套
c93aff0f	ProfileIcon1010084_L	头像
c971f416	ProfileIcon1010123	头像
c9a84e3b	ProfileIcon1010107_L	头像
c9c20e48	ProfileFrame1031005_L	头像框
c9f5e427	DeckCase0029_L_reverse	卡盒
c9f7c9cf	ShopBGBase02_02	大厅背景
ca07781c	ProfileIcon1011039_L	头像
ca41c00d	WallPaper0126_3	大厅壁纸
ca42af4b	ProfileIcon1012044	头像
ca46da26	ProfileFrame1031007_L	头像框
ca606e9c	ProfileIcon1010035	头像
ca705d98	ProfileIcon1010118	头像
ca7c3dc9	ProtectorIcon1070021	卡套
ca7fd890	DeckCase0012_L	卡盒
ca88b4f3	WallPaper0034_1	大厅壁纸
ca9b8556	ProfileIcon1010123_L	头像
caa71981	DeckCase1004_L_reverse	卡盒
cae8e46a	ProtectorIcon1070144	卡套
caecfb4f	DeckCase0027_L_reverse	卡盒
cb35b7c8	ProfileIcon1013012_L	头像
cb418773	DeckCase2010_L	卡盒
cb5f3c00	DeckCase0033	卡盒
cb6074fb	DeckCase0020_L_reverse	卡盒
cb633ca5	Mat_024_01_BaseColor_far	决斗场地
cb633ca5	Mat_024_02_BaseColor_far	决斗场地
cb633ca5	Mat_024_03_BaseColor_far	决斗场地
cb633ca5	Mat_024_04_BaseColor_far	决斗场地
cb84b011	ProfileFrame1031006_L	头像框
cbac0857	ProtectorIcon1075009	卡套
cbaf88e4	WallPaper0100_2	大厅壁纸
cbb09e44	ProfileIcon1012054_L	头像
cbf579c8	ProfileIcon1011006_L	头像
cc2409c5	DeckCase0033_Open_L	卡盒
cc6c1ef4	DeckCase1010_L_reverse	卡盒
cc78002e	ProtectorIcon1070015	卡套
cc8d18cd	ProfileFrame1031002_L	头像框
ccbe30f7	WallPaper0101_1	大厅壁纸
cccab0f4	ProfileIcon1012067_L	头像
ccdd5b86	ProfileIcon1010090_L	头像
ccecd98d	ProtectorIcon1070170	卡套
